"Name","SessionName","BeginTime","EndTime"
"Rick Berkobien","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Barbara Allen","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Patti O'Rielly","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Jerry Watson","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Lara Eads","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Sandy Thiele-Cirka","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Sue Hampton","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Beth Patrino","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Joshua Hoyt","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"C. Ross","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Patti O'Rielly","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Daron Hill","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Steve Bender","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Beth Patrino","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Dorothy Diehl","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Mike Reiley","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Sue Hampton","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Ann Martin","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Tamsyn Jameson","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Cindy Hupp","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Ann Martin","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Beth Reiley","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Debbie Malone","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Beth Reiley","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Dana Richardson","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Anna Grimes","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Chris Allanach","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Paul Warner","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Cindy Hupp","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Anna Braun","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Cindy Hupp","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Theresa Van Winkle","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Anna Braun","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Sandy Thiele-Cirka","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Cindy Hupp","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Beth Patrino","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Cindy Hupp","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Jim Stembridge","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Cindy Hupp","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Theresa Van Winkle","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Cindy Hupp","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Bill Taylor","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Katie Mikesell","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Patrick Brennan","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Lisa Nuss","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Cindy Hupp","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Victoria Cox","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Keely West","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Dorothy Diehl","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Beth Patrino","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Eric Sorenson","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Monica Brown","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Katie Mikesell","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Patrick Brennan","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Gina Rumbaugh","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Ken Rocco","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Brian Worley","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Erin Seiler","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Bill Taylor","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Courtney Johnston","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Anna Braun","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Ezra Casteel","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Laura Brokaw","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Cassandra Strauch","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Robert Shook","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Natalie Worley","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Beth Reiley","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Bonnie Allen","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Dana Richardson","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Jeremy Sarant","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Ann Martin","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Lori Brocker","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Ezra Casteel","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Jim Stembridge","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Doug Wilson","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Jennifer Kellar","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Theresa Van Winkle","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Pam Marshall","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Rick Berkobien","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Paul Siebert","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Ian Tolleson","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Debbie Malone","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Kevin Christiansen","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Sheila Baker","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Patti O'Rielly","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Laurie Byerly","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Keith Bassett","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Kevin Christiansen","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Anna Grimes","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Dae Baek","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Chris Allanach","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Steve Meyer","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Eric Sorenson","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Paul Warner","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Mazen Malik","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Erin Seiler","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Mazen Malik","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Chris Allanach","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Dae Baek","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Steve Meyer","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Carol- Phillips.","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Bill Taylor","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Shannon Sivell","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Jennifer Ranstrom-Smith","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Paul Warner","2009 Regular Session","2009-01-12T00:00:00","2009-06-29T00:00:00"
"Bill Taylor","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Ken Rocco","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Erin Seiler","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Gina Rumbaugh","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Ken Rocco","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Cindy Hupp","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Theresa Van Winkle","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Mike Reiley","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Gina Rumbaugh","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Corinne Gavette","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Dana Richardson","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Ian Tolleson","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Dana Richardson","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Dae Baek","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Chris Allanach","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Christine Broniak","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Mazen Malik","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Annola DeJong","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Paul Warner","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Corinne Gavette","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Ian Tolleson","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"C. Ross","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Erin Seiler","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Beth Reiley","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Lynn Buchanan","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Dae Baek","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Lynn Buchanan","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Lynn Buchanan","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Lynn Buchanan","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Lynn Buchanan","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Dexter Johnson","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sue Hampton","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Erin Seiler","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Beth Reiley","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sue Hampton","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Beth Reiley","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sue Hampton","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Erin Seiler","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Beth Reiley","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Gina Rumbaugh","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Gina Rumbaugh","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Ken Rocco","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Gina Rumbaugh","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Ken Rocco","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sue Hampton","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Scott Burgess","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Chris Allanach","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Ken Rocco","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Mazen Malik","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Christine Broniak","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Annola DeJong","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"C. Ross","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Cindy Hupp","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Patrick Brennan","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Theresa Van Winkle","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Cindy Hupp","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sandy Thiele-Cirka","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Beth Patrino","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Theresa Van Winkle","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sue Hampton","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Patsy Wood","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sandy Thiele-Cirka","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Mike Reiley","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Erin Seiler","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Mike Reiley","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Bill Taylor","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Annola DeJong","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Beth Reiley","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Cindy Hupp","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Rick Berkobien","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Debbie Malone","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Debbie Malone","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Debbie Malone","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Theresa Van Winkle","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Annola DeJong","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Bill Taylor","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Cindy Hupp","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Patrick Brennan","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sue Hampton","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Beth Reiley","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sue Hampton","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Beth Patrino","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Annola DeJong","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Bill Taylor","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Paul Warner","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Patrick Brennan","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Rick Berkobien","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Mike Reiley","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sandy Thiele-Cirka","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Sue Hampton","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Beth Patrino","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Debbie Malone","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"C. Ross","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Cindy Hupp","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Patsy Wood","2009 - 2010 Interim","2009-06-30T00:00:00","2011-01-09T00:00:00"
"Mike Reiley","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Erin Seiler","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Courtney Johnston","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Debbie Malone","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Bill Taylor","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Debbie Nealy","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Sandy Thiele-Cirka","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Bill Taylor","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Anna Braun","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Erin Seiler","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Corinne Gavette","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Paul Warner","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Mazen Malik","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Steve Meyer","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Dae Baek","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Anna Grimes","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Ken Rocco","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Gina Rumbaugh","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Erin Seiler","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Mike Reiley","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Courtney Johnston","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Rick Berkobien","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Chris Allanach","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Beth Patrino","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"C. Ross","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Anna Braun","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Bill Taylor","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Debbie Malone","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Rick Berkobien","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Debbie Nealy","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Sandy Thiele-Cirka","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Sue Hampton","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Beth Patrino","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Bonnie Allen","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Cindy Hupp","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Patrick Brennan","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Ian Tolleson","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Theresa Van Winkle","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Ian Tolleson","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Theresa Van Winkle","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Natalie Harrison","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Sue Hampton","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Beth Reiley","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Terri Ruddell","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Natalie Harrison","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Dana Richardson","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
"Patrick Brennan","2010 Special Session","2010-02-01T00:00:00","2010-02-25T00:00:00"
